family,family_id,truth_seasonal,n_years,replicate,variant,n_redraws,established_regime,established_route,established_snr,candidate_class,candidate_status,candidate_reason,candidate_regime,candidate_route,candidate_peak_p,candidate_trough_p,candidate_peak_r,candidate_trough_r,n_detectable_years,n_timing_eligible_years
sinusoid,21,True,30,166,low_state_gap,0,seasonal,per_year_detection,3.6726,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7349093491574202,0.6473023778129059,27,28
sinusoid,21,True,30,167,low_state_gap,0,seasonal,per_year_detection,3.8488,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7737158621488325,0.638976949005638,28,28
sinusoid,21,True,30,168,low_state_gap,0,seasonal,per_year_detection,4.4921,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7545037300548895,0.5872977655910463,28,28
sinusoid,21,True,30,169,low_state_gap,0,seasonal,per_year_detection,4.2,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7695366640962469,0.6070536736145797,27,28
sinusoid,21,True,30,170,low_state_gap,0,seasonal,per_year_detection,4.0393,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7350732957735064,0.7126066541981224,28,28
sinusoid,21,True,30,171,low_state_gap,0,seasonal,per_year_detection,4.7885,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.704107455155073,0.6429544534060465,27,28
sinusoid,21,True,30,172,low_state_gap,0,seasonal,per_year_detection,4.3986,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7673613932187379,0.6374119010988548,27,28
sinusoid,21,True,30,173,low_state_gap,0,seasonal,per_year_detection,3.8058,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7568311428649663,0.6067801000642689,28,28
sinusoid,21,True,30,174,low_state_gap,0,seasonal,per_year_detection,4.4213,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7930651697217201,0.6250847456239356,28,28
sinusoid,21,True,30,175,low_state_gap,0,seasonal,per_year_detection,4.4335,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.786568580549921,0.6031101438075547,27,28
sinusoid,21,True,30,176,low_state_gap,0,seasonal,per_year_detection,4.1641,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7135359250166667,0.598914455601631,28,28
sinusoid,21,True,30,177,low_state_gap,0,seasonal,per_year_detection,4.0639,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7430351293181786,0.5407432765317405,28,28
sinusoid,21,True,30,178,low_state_gap,0,seasonal,per_year_detection,4.1797,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7348775004451649,0.5088033700629485,28,28
sinusoid,21,True,30,179,low_state_gap,0,seasonal,per_year_detection,3.6609,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7606998478225111,0.6018007377891555,28,28
sinusoid,21,True,30,180,low_state_gap,0,seasonal,per_year_detection,3.8236,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7604641562604159,0.6119297589703625,28,28
sinusoid,21,True,30,181,low_state_gap,0,seasonal,per_year_detection,3.7797,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7519886510626709,0.6012428545247939,28,28
sinusoid,21,True,30,182,low_state_gap,0,seasonal,per_year_detection,4.381,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.782595541491435,0.6385090267061574,27,28
sinusoid,21,True,30,183,low_state_gap,0,seasonal,per_year_detection,4.0744,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7450841407208671,0.5132893108411732,27,28
sinusoid,21,True,30,184,low_state_gap,0,seasonal,per_year_detection,3.918,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7242653488698048,0.5830791497460412,28,28
sinusoid,21,True,30,185,low_state_gap,0,seasonal,per_year_detection,4.4962,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7520627238731238,0.6183671923870931,28,28
sinusoid,21,True,30,186,low_state_gap,0,seasonal,per_year_detection,4.7931,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.8326886752785823,0.6417548601584834,27,28
sinusoid,21,True,30,187,low_state_gap,0,seasonal,per_year_detection,4.5177,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7343104162467998,0.5980770780370211,27,28
sinusoid,21,True,30,188,low_state_gap,0,seasonal,per_year_detection,4.4582,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7480850346544902,0.6549744403667257,28,28
sinusoid,21,True,30,189,low_state_gap,0,seasonal,per_year_detection,3.5201,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7231532069596113,0.6046452984910596,28,28
sinusoid,21,True,30,190,low_state_gap,0,seasonal,per_year_detection,4.3192,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.8026707499642495,0.6715865149507096,27,28
sinusoid,21,True,30,191,low_state_gap,0,seasonal,per_year_detection,3.7253,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7205614960542246,0.551501678807922,27,28
sinusoid,21,True,30,192,low_state_gap,0,seasonal,per_year_detection,4.3179,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7415540341169252,0.580476099800666,28,28
sinusoid,21,True,30,193,low_state_gap,0,seasonal,per_year_detection,3.9267,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7675699337010208,0.5962760076725032,26,28
sinusoid,21,True,30,194,low_state_gap,0,seasonal,per_year_detection,4.1371,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.783877283059425,0.6550791415363159,27,28
sinusoid,21,True,30,195,low_state_gap,0,seasonal,per_year_detection,4.5176,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7666936645466291,0.5998103901831079,27,28
sinusoid,21,True,30,196,low_state_gap,0,seasonal,per_year_detection,4.8101,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7523053437990572,0.6095371652907973,28,28
sinusoid,21,True,30,197,low_state_gap,0,seasonal,per_year_detection,4.023,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7903043981556432,0.6724883372355355,27,28
sinusoid,21,True,30,198,low_state_gap,0,seasonal,per_year_detection,3.7881,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7423320095254629,0.6647065087604699,28,28
sinusoid,21,True,30,199,low_state_gap,0,seasonal,per_year_detection,3.7625,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7362552903166206,0.6010811802058801,28,28
narrow_pulse,22,True,7,0,low_state_gap,0,seasonal,event_characterisation,5.8085,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.003,0.987868702146798,0.20139926104352218,5,5
narrow_pulse,22,True,7,1,low_state_gap,0,seasonal,event_characterisation,5.1346,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.206,0.9783292539891776,0.24944823745487513,5,5
narrow_pulse,22,True,7,2,low_state_gap,0,seasonal,event_characterisation,3.7337,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.004,0.002,0.7454696669241704,0.430324996209506,5,5
narrow_pulse,22,True,7,3,low_state_gap,0,seasonal,event_characterisation,5.4427,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.004,0.007,0.9732050807568877,0.23012425727020844,5,5
narrow_pulse,22,True,7,4,low_state_gap,0,seasonal,event_characterisation,4.8081,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.139,0.8051297389022342,0.3200405329010285,5,5
narrow_pulse,22,True,7,5,low_state_gap,0,seasonal,event_characterisation,4.7869,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.11,0.987868702146798,0.3866166382852295,5,5
narrow_pulse,22,True,7,6,low_state_gap,0,seasonal,event_characterisation,4.1693,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.071,0.9516786189762437,0.43927911612417364,5,5
narrow_pulse,22,True,7,7,low_state_gap,0,seasonal,event_characterisation,5.024,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.007,0.06,0.8701769379842258,0.15254891536448878,5,5
narrow_pulse,22,True,7,8,low_state_gap,0,seasonal,event_characterisation,5.8342,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.026,1.0,0.24708882252260111,5,5
narrow_pulse,22,True,7,9,low_state_gap,0,seasonal,event_characterisation,4.4476,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.004,0.9821367205045918,0.19814753368156768,5,5
narrow_pulse,22,True,7,10,low_state_gap,0,seasonal,event_characterisation,4.9517,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.046,0.8369008685532466,0.2369887964773843,5,5
narrow_pulse,22,True,7,11,low_state_gap,0,seasonal,event_characterisation,3.717,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.094,0.14,0.7403011037514196,0.28203947443915794,4,5
narrow_pulse,22,True,7,12,low_state_gap,0,seasonal,event_characterisation,6.8435,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.081,1.0000000000000002,0.3391932453387896,5,5
narrow_pulse,22,True,7,13,low_state_gap,0,seasonal,event_characterisation,4.3051,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.183,0.8854087286252634,0.27596914592754,5,5
narrow_pulse,22,True,7,14,low_state_gap,0,seasonal,event_characterisation,4.8238,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.008,0.987868702146798,0.4050148020542773,5,5
narrow_pulse,22,True,7,15,low_state_gap,0,seasonal,event_characterisation,4.7057,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.023,1.0,0.2502012771332792,5,5
narrow_pulse,22,True,7,16,low_state_gap,0,seasonal,event_characterisation,4.7903,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.097,0.9878687021467979,0.2757218920611568,5,5
narrow_pulse,22,True,7,17,low_state_gap,0,seasonal,event_characterisation,4.559,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.013,0.9432704504793251,0.18136038693366802,5,5
narrow_pulse,22,True,7,18,low_state_gap,0,seasonal,event_characterisation,4.4398,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.007,0.43,0.8431853195503692,0.3216615650396226,5,5
narrow_pulse,22,True,7,19,low_state_gap,0,seasonal,event_characterisation,5.7099,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.344,0.9783292539891776,0.2727903597080488,5,5
narrow_pulse,22,True,7,20,low_state_gap,0,seasonal,event_characterisation,5.5069,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.059,0.8889355950113853,0.49434837731727377,5,5
narrow_pulse,22,True,7,21,low_state_gap,0,seasonal,event_characterisation,4.3731,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.005,0.8992019042492684,0.11143655455418963,5,5
narrow_pulse,22,True,7,22,low_state_gap,0,seasonal,event_characterisation,4.3461,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.024,0.8956892572494044,0.35600295411123345,5,5
narrow_pulse,22,True,7,23,low_state_gap,0,seasonal,event_characterisation,6.4223,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.121,0.8982300596609786,0.4075756697540183,5,5
narrow_pulse,22,True,7,24,low_state_gap,0,seasonal,event_characterisation,5.317,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.017,0.9783292539891777,0.12675642140989402,5,5
narrow_pulse,22,True,7,25,low_state_gap,0,seasonal,event_characterisation,3.1606,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.112,0.8165011401485891,0.2952971741565656,5,5
narrow_pulse,22,True,7,26,low_state_gap,0,seasonal,event_characterisation,5.2492,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.099,0.9605612719850455,0.1511761157002379,5,5
narrow_pulse,22,True,7,27,low_state_gap,0,seasonal,event_characterisation,3.2433,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.023,0.563,0.5783954804477612,0.19936915366508715,4,5
narrow_pulse,22,True,7,28,low_state_gap,0,seasonal,event_characterisation,4.1428,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.021,0.7328032778160631,0.3322662872412753,5,5
narrow_pulse,22,True,7,29,low_state_gap,0,seasonal,event_characterisation,4.9304,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.007,0.297,0.9312598599367262,0.3672566880978507,5,5
narrow_pulse,22,True,7,30,low_state_gap,0,seasonal,event_characterisation,5.3122,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.041,0.9732050807568879,0.2920101471455467,5,5
narrow_pulse,22,True,7,31,low_state_gap,0,seasonal,event_characterisation,5.0876,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.135,0.987868702146798,0.10578698076650969,5,5
narrow_pulse,22,True,7,32,low_state_gap,0,seasonal,event_characterisation,4.7927,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.316,0.9732050807568877,0.40747323475114716,5,5
narrow_pulse,22,True,7,33,low_state_gap,0,seasonal,event_characterisation,4.3892,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.371,0.9516786189762438,0.10335326148757763,5,5
narrow_pulse,22,True,7,34,low_state_gap,0,seasonal,event_characterisation,4.3391,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.088,0.9700287395619835,0.3511247798064913,5,5
narrow_pulse,22,True,7,35,low_state_gap,0,seasonal,event_characterisation,5.713,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.312,0.987868702146798,0.2845650241219158,5,5
narrow_pulse,22,True,7,36,low_state_gap,0,seasonal,event_characterisation,5.2499,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.381,0.9878687021467978,0.23691691112285534,5,5
narrow_pulse,22,True,7,37,low_state_gap,0,seasonal,event_characterisation,4.6228,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.374,0.786602540378444,0.12583871783854114,5,5
narrow_pulse,22,True,7,38,low_state_gap,0,seasonal,event_characterisation,5.2018,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.259,0.8516357217157489,0.23779378577050336,5,5
narrow_pulse,22,True,7,39,low_state_gap,0,seasonal,event_characterisation,5.4787,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.006,1.0,0.3124778112666359,5,5
narrow_pulse,22,True,7,40,low_state_gap,0,seasonal,event_characterisation,5.908,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.078,0.9700287395619834,0.1944246835103025,5,5
narrow_pulse,22,True,7,41,low_state_gap,0,seasonal,event_characterisation,4.6035,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.744,0.8476815820846353,0.10836483727549331,5,5
narrow_pulse,22,True,7,42,low_state_gap,0,seasonal,event_characterisation,4.6674,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.004,0.182,0.9732050807568877,0.349509587573087,5,5
narrow_pulse,22,True,7,43,low_state_gap,0,seasonal,event_characterisation,5.8444,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.21,0.9878687021467979,0.2887364202049374,5,5
narrow_pulse,22,True,7,44,low_state_gap,0,seasonal,event_characterisation,4.3391,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.047,0.9097811894954544,0.4705561055327331,5,5
narrow_pulse,22,True,7,45,low_state_gap,0,seasonal,event_characterisation,4.4642,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.205,0.943270450479325,0.24357776380228596,5,5
narrow_pulse,22,True,7,46,low_state_gap,0,seasonal,event_characterisation,5.7885,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.227,0.9878687021467979,0.23691010532858967,5,5
narrow_pulse,22,True,7,47,low_state_gap,0,seasonal,event_characterisation,5.3075,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.002,0.9821367205045919,0.2087723559796367,5,5
narrow_pulse,22,True,7,48,low_state_gap,0,seasonal,event_characterisation,7.0032,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.066,0.9878687021467979,0.4357810339403882,5,5
narrow_pulse,22,True,7,49,low_state_gap,0,seasonal,event_characterisation,4.5506,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.346,0.9538129495595395,0.3240633885254888,5,5
narrow_pulse,22,True,7,50,low_state_gap,0,seasonal,event_characterisation,5.8656,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.227,0.9379362017980513,0.4025139039752707,5,5
narrow_pulse,22,True,7,51,low_state_gap,0,seasonal,event_characterisation,4.1092,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.089,0.910683602522959,0.2784410205037948,5,5
narrow_pulse,22,True,7,52,low_state_gap,0,seasonal,event_characterisation,4.1878,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.055,0.8583824832292332,0.18161419784094088,5,5
narrow_pulse,22,True,7,53,low_state_gap,0,seasonal,event_characterisation,5.1362,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.001,0.9220899671268153,0.1822082552147451,5,5
narrow_pulse,22,True,7,54,low_state_gap,0,seasonal,event_characterisation,6.269,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.195,1.0,0.38809333208335184,5,5
narrow_pulse,22,True,7,55,low_state_gap,0,seasonal,event_characterisation,4.9614,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.009,0.8425578974572998,0.4133442676528335,5,5
narrow_pulse,22,True,7,56,low_state_gap,0,seasonal,event_characterisation,5.5638,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.16,0.9446844522381362,0.23831089871369818,5,5
narrow_pulse,22,True,7,57,low_state_gap,0,seasonal,event_characterisation,4.3193,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.236,0.9553418012614794,0.3010374862334226,5,5
narrow_pulse,22,True,7,58,low_state_gap,0,seasonal,event_characterisation,4.8956,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.258,0.987868702146798,0.299679368558886,5,5
narrow_pulse,22,True,7,59,low_state_gap,0,seasonal,event_characterisation,5.3282,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.015,0.9605612719850455,0.4070209269307878,5,5
narrow_pulse,22,True,7,60,low_state_gap,0,seasonal,event_characterisation,5.215,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.021,0.9700287395619834,0.3281975164893737,5,5
narrow_pulse,22,True,7,61,low_state_gap,0,seasonal,event_characterisation,5.6001,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.137,0.9700287395619835,0.2902166181476327,5,5
narrow_pulse,22,True,7,62,low_state_gap,0,seasonal,event_characterisation,4.4227,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.269,0.9521896512669543,0.36010020223914346,5,5
narrow_pulse,22,True,7,63,low_state_gap,0,seasonal,event_characterisation,6.4798,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.017,0.9611090830855071,0.4611692274503434,5,5
narrow_pulse,22,True,7,64,low_state_gap,0,seasonal,event_characterisation,5.538,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.155,0.8782329918975791,0.20646398242462985,5,5
narrow_pulse,22,True,7,65,low_state_gap,0,seasonal,event_characterisation,5.1968,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.012,0.08,0.8789124604075442,0.3750314906101799,5,5
narrow_pulse,22,True,7,66,low_state_gap,0,seasonal,event_characterisation,4.0699,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.007,0.056,0.8896662111569789,0.28544953009307145,5,5
narrow_pulse,22,True,7,67,low_state_gap,0,seasonal,event_characterisation,4.339,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.134,0.8419443416399233,0.2909655644548393,5,5
narrow_pulse,22,True,7,68,low_state_gap,0,seasonal,event_characterisation,5.7988,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.057,0.9521896512669541,0.3871401231500062,5,5
narrow_pulse,22,True,7,69,low_state_gap,0,seasonal,event_characterisation,4.0143,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.019,0.68154207189828,0.3252283491958639,5,5
narrow_pulse,22,True,7,70,low_state_gap,0,seasonal,event_characterisation,4.8766,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.022,0.7877224723822452,0.23749044198525682,5,5
narrow_pulse,22,True,7,71,low_state_gap,0,seasonal,event_characterisation,3.7776,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.594,0.7979781609557983,0.20732362802653223,5,5
narrow_pulse,22,True,7,72,low_state_gap,0,seasonal,event_characterisation,4.9467,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.263,0.9700287395619835,0.22205756787051745,5,5
narrow_pulse,22,True,7,73,low_state_gap,0,seasonal,event_characterisation,3.9715,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.004,0.8803747655611878,0.21885917447898684,5,5
narrow_pulse,22,True,7,74,low_state_gap,0,seasonal,event_characterisation,5.868,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.006,0.049,0.9611090830855072,0.20014952071248396,5,5
narrow_pulse,22,True,7,75,low_state_gap,0,seasonal,event_characterisation,5.4598,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.027,0.9878687021467978,0.24926320223938264,5,5
narrow_pulse,22,True,7,76,low_state_gap,0,seasonal,event_characterisation,4.9175,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.003,0.8690581264063395,0.400889311616308,5,5
narrow_pulse,22,True,7,77,low_state_gap,0,seasonal,event_characterisation,4.6881,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.005,0.18,0.796470548604738,0.36121035090712594,5,5
narrow_pulse,22,True,7,78,low_state_gap,0,seasonal,event_characterisation,3.9007,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.123,0.8852721694864402,0.10183234324708959,5,5
narrow_pulse,22,True,7,79,low_state_gap,0,seasonal,event_characterisation,5.2802,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.12,0.8836111514090411,0.24137945278682374,5,5
narrow_pulse,22,True,7,80,low_state_gap,0,seasonal,event_characterisation,4.7516,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.249,0.987868702146798,0.34944615184031097,5,5
narrow_pulse,22,True,7,81,low_state_gap,0,seasonal,event_characterisation,6.4486,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.106,1.0,0.28059256552432704,5,5
narrow_pulse,22,True,7,82,low_state_gap,0,seasonal,event_characterisation,5.2208,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.044,0.987868702146798,0.2567532321553562,5,5
narrow_pulse,22,True,7,83,low_state_gap,0,seasonal,event_characterisation,4.7116,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.094,0.9700287395619835,0.4406084616033681,5,5
narrow_pulse,22,True,7,84,low_state_gap,0,seasonal,event_characterisation,4.8707,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.011,0.8450348767919094,0.41156672183012294,5,5
narrow_pulse,22,True,7,85,low_state_gap,0,seasonal,event_characterisation,5.2228,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.267,0.9700287395619837,0.1865222932727658,5,5
narrow_pulse,22,True,7,86,low_state_gap,0,seasonal,event_characterisation,4.2821,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.227,0.8830215729277466,0.33163453947713595,5,5
narrow_pulse,22,True,7,87,low_state_gap,0,seasonal,event_characterisation,4.3618,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.113,0.9878687021467979,0.24217672539519677,5,5
narrow_pulse,22,True,7,88,low_state_gap,0,seasonal,event_characterisation,4.7521,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.104,0.987868702146798,0.35870259446472236,5,5
narrow_pulse,22,True,7,89,low_state_gap,0,seasonal,event_characterisation,4.4903,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.067,0.8992019042492684,0.33013694405507993,5,5
narrow_pulse,22,True,7,90,low_state_gap,0,seasonal,event_characterisation,5.2699,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.433,0.9878687021467979,0.2507247411479618,5,5
narrow_pulse,22,True,7,91,low_state_gap,0,seasonal,event_characterisation,4.8639,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.028,0.9821367205045918,0.3534228102684435,5,5
narrow_pulse,22,True,7,92,low_state_gap,0,seasonal,event_characterisation,5.2036,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.039,0.987868702146798,0.27016611590321365,5,5
narrow_pulse,22,True,7,93,low_state_gap,0,seasonal,event_characterisation,4.8836,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.272,0.9700287395619837,0.29529646120466785,5,5
narrow_pulse,22,True,7,94,low_state_gap,0,seasonal,event_characterisation,4.1059,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.01,0.9611090830855072,0.1644948145185488,5,5
narrow_pulse,22,True,7,95,low_state_gap,0,seasonal,event_characterisation,4.8209,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.09,0.9611090830855071,0.383300117675511,5,5
narrow_pulse,22,True,7,96,low_state_gap,0,seasonal,event_characterisation,4.9774,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.018,0.9700287395619833,0.5938274274033225,5,5
narrow_pulse,22,True,7,97,low_state_gap,0,seasonal,event_characterisation,4.6637,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.069,0.9700287395619833,0.26187248937499374,5,5
